I, [2015-06-19T10:35:31.287988 #27878]  INFO -- : listening on addr=/tmp/unicorn.myapp.sock fd=8
I, [2015-06-19T10:35:31.288402 #27878]  INFO -- : worker=0 spawning...
I, [2015-06-19T10:35:31.292112 #27878]  INFO -- : worker=1 spawning...
5.104.175.207 - - [27/Jun/2015:17:14:17 -0400] "GET / HTTP/1.0" 200 11716 0.0197
45.55.175.104 - - [27/Jun/2015:17:38:42 -0400] "GET / HTTP/1.0" 200 11716 0.0115
207.102.138.158 - - [27/Jun/2015:20:58:09 -0400] "GET / HTTP/1.0" 200 11716 0.0465
207.102.138.158 - - [27/Jun/2015:20:58:09 -0400] "GET /stylesheets/styles.css HTTP/1.0" 200 5462 0.0179
207.102.138.158 - - [27/Jun/2015:20:58:09 -0400] "GET /scripts/main.js HTTP/1.0" 200 1940 0.0042
93.113.125.11 - - [27/Jun/2015:23:30:14 -0400] "GET /nowherereally HTTP/1.0" 404 445 0.0122
66.249.64.176 - - [28/Jun/2015:00:32:48 -0400] "GET /robots.txt HTTP/1.0" 404 447 0.0058
66.249.64.171 - - [28/Jun/2015:00:32:48 -0400] "GET / HTTP/1.0" 200 11716 0.0078
180.97.106.37 - - [28/Jun/2015:01:07:00 -0400] "GET /login.cgi?uri=/ HTTP/1.0" 404 445 0.0133
115.231.217.153 - - [28/Jun/2015:03:41:48 -0400] "POST /user.action HTTP/1.0" 404 448 0.0112
66.249.64.171 - - [28/Jun/2015:08:28:55 -0400] "GET / HTTP/1.0" 200 11716 0.0063
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /checknfurl123 HTTP/1.0" 404 450 0.0055
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/id_rsa HTTP/1.0" 404 448 0.0081
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/id_dsa HTTP/1.0" 404 448 0.0022
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/rsa HTTP/1.0" 404 445 0.0021
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/dsa HTTP/1.0" 404 445 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/key HTTP/1.0" 404 445 0.0019
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/priv HTTP/1.0" 404 446 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/id_rsa.old HTTP/1.0" 404 452 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/id_dsa.old HTTP/1.0" 404 452 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/identity HTTP/1.0" 404 450 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/authorized_keys HTTP/1.0" 404 457 0.0019
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/authorized_keys2 HTTP/1.0" 404 458 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/known_hosts HTTP/1.0" 404 453 0.0025
207.58.163.142 - - [28/Jun/2015:10:17:38 -0400] "HEAD /.ssh/config HTTP/1.0" 404 448 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/config.old HTTP/1.0" 404 452 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/config~ HTTP/1.0" 404 449 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_rsa.pub HTTP/1.0" 404 452 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_dsa.pub HTTP/1.0" 404 452 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_rsa_2 HTTP/1.0" 404 450 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_rsa.2 HTTP/1.0" 404 450 0.0019
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_dsa_2 HTTP/1.0" 404 450 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_dsa.2 HTTP/1.0" 404 450 0.0031
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_ecdsa HTTP/1.0" 404 450 0.0029
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_ecdsa.2 HTTP/1.0" 404 452 0.0027
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_ecdsa_2 HTTP/1.0" 404 452 0.0027
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_rsa2 HTTP/1.0" 404 449 0.0027
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_dsa2 HTTP/1.0" 404 449 0.0025
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_ecdsa2 HTTP/1.0" 404 451 0.0023
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_ecdsa_old HTTP/1.0" 404 454 0.0025
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_ecdsa.old HTTP/1.0" 404 454 0.0026
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_rsa.bak HTTP/1.0" 404 452 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.ssh/id_dsa.bak HTTP/1.0" 404 452 0.0021
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.bash_history HTTP/1.0" 404 450 0.0187
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.history HTTP/1.0" 404 445 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.sh_history HTTP/1.0" 404 448 0.0021
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.bitcoin/wallet.dat HTTP/1.0" 404 456 0.0016
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.litecoin/wallet.dat HTTP/1.0" 404 457 0.0019
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.psi/profiles/default/config.xml HTTP/1.0" 404 469 0.0023
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.purple/accounts.xml HTTP/1.0" 404 457 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.mozilla/firefox/profiles.ini HTTP/1.0" 404 466 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_ecdsa HTTP/1.0" 404 445 0.0022
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_ecdsa.2 HTTP/1.0" 404 447 0.0025
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_ecdsa_2 HTTP/1.0" 404 447 0.0027
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_ecdsa_old HTTP/1.0" 404 449 0.0134
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_ecdsa.old HTTP/1.0" 404 449 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_rsa HTTP/1.0" 404 443 0.0027
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /config HTTP/1.0" 404 443 0.0183
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_dsa HTTP/1.0" 404 443 0.0016
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /rsa HTTP/1.0" 404 440 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /dsa HTTP/1.0" 404 440 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /key HTTP/1.0" 404 440 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /key.priv HTTP/1.0" 404 445 0.0019
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_rsa.old HTTP/1.0" 404 447 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_dsa.old HTTP/1.0" 404 447 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /identity HTTP/1.0" 404 445 0.0016
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /authorized_keys HTTP/1.0" 404 452 0.0019
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /authorized_keys2 HTTP/1.0" 404 453 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /known_hosts HTTP/1.0" 404 448 0.0022
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_rsa.pub HTTP/1.0" 404 447 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /id_dsa.pub HTTP/1.0" 404 447 0.0020
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.htpasswd HTTP/1.0" 404 446 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /htpasswd HTTP/1.0" 404 445 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.htpasswd~ HTTP/1.0" 404 447 0.0018
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /passwd HTTP/1.0" 404 443 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /.passwd HTTP/1.0" 404 444 0.0016
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /passwords HTTP/1.0" 404 446 0.0017
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /password HTTP/1.0" 404 445 0.0026
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /passwords.txt HTTP/1.0" 404 450 0.0023
207.58.163.142 - - [28/Jun/2015:10:17:39 -0400] "HEAD /pass HTTP/1.0" 404 441 0.0015
186.45.149.59 - - [28/Jun/2015:10:27:45 -0400] "GET / HTTP/1.0" 200 11716 0.0246
186.45.149.59 - - [28/Jun/2015:10:27:48 -0400] "GET / HTTP/1.0" 200 11716 0.0047
186.45.149.59 - - [28/Jun/2015:10:27:49 -0400] "GET /stylesheets/styles.css HTTP/1.0" 200 5462 0.0033
186.45.149.59 - - [28/Jun/2015:10:27:49 -0400] "GET /scripts/main.js HTTP/1.0" 200 1940 0.0033
182.118.60.84 - - [28/Jun/2015:18:11:56 -0400] "GET / HTTP/1.0" 200 11716 0.0123
93.174.93.218 - - [28/Jun/2015:22:28:48 -0400] "GET / HTTP/1.0" 200 11716 0.0062
47.16.244.217 - - [29/Jun/2015:01:49:42 -0400] "GET / HTTP/1.0" 200 11716 0.0120
47.16.244.217 - - [29/Jun/2015:01:49:43 -0400] "GET /stylesheets/styles.css HTTP/1.0" 200 5462 0.0082
47.16.244.217 - - [29/Jun/2015:01:49:43 -0400] "GET /scripts/main.js HTTP/1.0" 200 1940 0.0038
47.16.244.217 - - [29/Jun/2015:01:49:43 -0400] "GET / HTTP/1.0" 200 11716 0.0047
47.16.244.217 - - [29/Jun/2015:01:49:44 -0400] "GET /favicon.ico HTTP/1.0" 404 448 0.0025
47.16.244.217 - - [29/Jun/2015:01:49:49 -0400] "GET / HTTP/1.0" 200 11716 0.0060
47.16.244.217 - - [29/Jun/2015:01:49:49 -0400] "GET / HTTP/1.0" 200 11716 0.0023
47.16.244.217 - - [29/Jun/2015:01:55:37 -0400] "GET / HTTP/1.0" 200 11716 0.0051
47.16.244.217 - - [29/Jun/2015:01:55:38 -0400] "GET / HTTP/1.0" 200 11716 0.0048
47.16.244.217 - - [29/Jun/2015:01:55:38 -0400] "GET /favicon.ico HTTP/1.0" 404 448 0.0026
69.64.46.86 - - [29/Jun/2015:06:20:03 -0400] "GET /cgi-bin/rtpd.cgi HTTP/1.0" 404 448 0.0045
66.249.64.171 - - [29/Jun/2015:12:12:54 -0400] "GET /robots.txt HTTP/1.0" 404 447 0.0135
66.249.64.166 - - [29/Jun/2015:12:12:54 -0400] "GET / HTTP/1.0" 200 11716 0.0112
66.249.64.166 - - [29/Jun/2015:16:38:12 -0400] "GET /scripts/main.js HTTP/1.0" 200 1940 0.0105
104.193.9.236 - - [29/Jun/2015:17:18:26 -0400] "GET /cgi-bin/login.cgi HTTP/1.0" 404 449 0.0056
104.193.9.236 - - [29/Jun/2015:17:41:30 -0400] "GET /cgi-bin/login.cgi HTTP/1.0" 404 449 0.0105
37.1.197.66 - - [29/Jun/2015:19:35:29 -0400] "GET /xmlrpc.php HTTP/1.0" 404 447 0.0256
104.193.9.236 - - [29/Jun/2015:22:26:36 -0400] "GET /cgi-bin/diagnostic.cgi HTTP/1.0" 404 454 0.0051
117.21.226.103 - - [29/Jun/2015:22:37:27 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0109
117.21.226.103 - - [29/Jun/2015:22:37:33 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0089
117.21.226.103 - - [29/Jun/2015:22:37:39 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0092
117.21.226.103 - - [29/Jun/2015:22:37:45 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0044
117.21.226.103 - - [29/Jun/2015:22:37:51 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0041
117.21.226.103 - - [29/Jun/2015:22:37:57 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0042
117.21.226.103 - - [29/Jun/2015:22:38:03 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0037
117.21.226.103 - - [29/Jun/2015:22:38:09 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0048
117.21.226.103 - - [29/Jun/2015:22:38:15 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0029
117.21.226.103 - - [29/Jun/2015:22:38:21 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0018
117.21.226.103 - - [29/Jun/2015:22:38:27 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0071
117.21.226.103 - - [29/Jun/2015:22:38:34 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0120
117.21.226.103 - - [29/Jun/2015:22:38:40 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0068
117.21.226.103 - - [29/Jun/2015:22:38:46 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0035
117.21.226.103 - - [29/Jun/2015:22:38:52 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0023
117.21.226.103 - - [29/Jun/2015:22:38:58 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0055
117.21.226.103 - - [29/Jun/2015:22:39:04 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0087
117.21.226.103 - - [29/Jun/2015:22:39:10 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0053
61.240.144.65 - - [29/Jun/2015:22:39:14 -0400] "GET / HTTP/1.0" 200 11716 0.0103
117.21.226.103 - - [29/Jun/2015:22:39:16 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0069
117.21.226.103 - - [29/Jun/2015:22:39:22 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0059
117.21.226.103 - - [29/Jun/2015:22:39:28 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0057
117.21.226.103 - - [29/Jun/2015:22:39:34 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0050
117.21.226.103 - - [29/Jun/2015:22:39:40 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0043
117.21.226.103 - - [29/Jun/2015:22:39:46 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0018
117.21.226.103 - - [29/Jun/2015:22:39:52 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0041
117.21.226.103 - - [29/Jun/2015:22:39:58 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0020
117.21.226.103 - - [29/Jun/2015:22:40:04 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0018
117.21.226.103 - - [29/Jun/2015:22:40:10 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0019
117.21.226.103 - - [29/Jun/2015:22:40:16 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0035
117.21.226.103 - - [29/Jun/2015:22:40:22 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0041
117.21.226.103 - - [29/Jun/2015:22:40:28 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0110
117.21.226.103 - - [29/Jun/2015:22:40:34 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0033
117.21.226.103 - - [29/Jun/2015:22:40:40 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0016
117.21.226.103 - - [29/Jun/2015:22:40:46 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0019
117.21.226.103 - - [29/Jun/2015:22:40:52 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0016
117.21.226.103 - - [29/Jun/2015:22:40:58 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0023
117.21.226.103 - - [29/Jun/2015:22:41:04 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0021
117.21.226.103 - - [29/Jun/2015:22:41:10 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0034
117.21.226.103 - - [29/Jun/2015:22:41:16 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0034
117.21.226.103 - - [29/Jun/2015:22:41:22 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0036
117.21.226.103 - - [29/Jun/2015:22:41:28 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0043
117.21.226.103 - - [29/Jun/2015:22:41:34 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0052
117.21.226.103 - - [29/Jun/2015:22:41:40 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0031
117.21.226.103 - - [29/Jun/2015:22:41:46 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0039
117.21.226.103 - - [29/Jun/2015:22:41:52 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0054
117.21.226.103 - - [29/Jun/2015:22:41:58 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0069
117.21.226.103 - - [29/Jun/2015:22:42:04 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0053
117.21.226.103 - - [29/Jun/2015:22:42:10 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0078
117.21.226.103 - - [29/Jun/2015:22:42:16 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0033
117.21.226.103 - - [29/Jun/2015:22:42:22 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0331
117.21.226.103 - - [29/Jun/2015:22:42:28 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0044
117.21.226.103 - - [29/Jun/2015:22:42:34 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0063
117.21.226.103 - - [29/Jun/2015:22:42:40 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0048
117.21.226.103 - - [29/Jun/2015:22:42:46 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0017
117.21.226.103 - - [29/Jun/2015:22:42:52 -0400] "GET /manager/html HTTP/1.0" 404 442 0.0036
104.193.9.236 - - [29/Jun/2015:23:02:46 -0400] "GET /password.cgi HTTP/1.0" 404 444 0.0104
66.249.64.171 - - [30/Jun/2015:06:19:50 -0400] "GET /robots.txt HTTP/1.0" 404 447 0.0203
66.249.64.171 - - [30/Jun/2015:06:19:50 -0400] "GET / HTTP/1.0" 200 11716 0.0298
89.248.172.173 - - [30/Jun/2015:07:11:29 -0400] "GET / HTTP/1.0" 200 11716 0.0117
59.14.25.8 - - [30/Jun/2015:10:10:30 -0400] "POST /cgi-bin/php?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%6E HTTP/1.0" 404 448 0.0273
59.14.25.8 - - [30/Jun/2015:10:10:31 -0400] "POST /cgi-bin/php5?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%6E HTTP/1.0" 404 449 0.0057
59.14.25.8 - - [30/Jun/2015:10:10:31 -0400] "POST /cgi-bin/php-cgi?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%6E HTTP/1.0" 404 452 0.0034
59.14.25.8 - - [30/Jun/2015:10:10:32 -0400] "POST /cgi-bin/php.cgi?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%6E HTTP/1.0" 404 452 0.0026
59.14.25.8 - - [30/Jun/2015:10:10:32 -0400] "POST /cgi-bin/php4?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%6E HTTP/1.0" 404 449 0.0035
66.249.64.166 - - [30/Jun/2015:11:52:19 -0400] "GET / HTTP/1.0" 200 11716 0.0078
146.185.239.100 - - [30/Jun/2015:11:54:21 -0400] "GET /?PHPSESSID=a45ad32b00143PRWJTUGYKMFRC HTTP/1.0" 200 11716 0.0169
198.23.214.168 - - [30/Jun/2015:12:41:21 -0400] "GET / HTTP/1.0" 200 11716 0.0055
66.249.64.176 - - [30/Jun/2015:12:58:52 -0400] "GET /stylesheets/styles.css HTTP/1.0" 200 5462 0.0172
182.118.53.143 - - [30/Jun/2015:18:51:25 -0400] "GET / HTTP/1.0" 200 11716 0.0070
23.95.183.213 - - [30/Jun/2015:21:12:11 -0400] "GET / HTTP/1.0" 200 11716 0.0090
23.95.190.158 - - [01/Jul/2015:01:17:34 -0400] "GET / HTTP/1.0" 200 11716 0.0170
104.243.24.211 - - [01/Jul/2015:02:20:04 -0400] "GET /muieblackcat HTTP/1.0" 404 448 0.0074
104.243.24.211 - - [01/Jul/2015:02:20:04 -0400] "GET //scripts/setup.php HTTP/1.0" 404 453 0.0059
104.243.24.211 - - [01/Jul/2015:02:20:04 -0400] "GET //admin/scripts/setup.php HTTP/1.0" 404 459 0.0024
104.243.24.211 - - [01/Jul/2015:02:20:04 -0400] "GET //admin/pma/scripts/setup.php HTTP/1.0" 404 463 0.0025
104.243.24.211 - - [01/Jul/2015:02:20:04 -0400] "GET //admin/phpmyadmin/scripts/setup.php HTTP/1.0" 404 470 0.0025
104.243.24.211 - - [01/Jul/2015:02:20:04 -0400] "GET //db/scripts/setup.php HTTP/1.0" 404 456 0.0025
104.243.24.211 - - [01/Jul/2015:02:20:04 -0400] "GET //dbadmin/scripts/setup.php HTTP/1.0" 404 461 0.0020
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //myadmin/scripts/setup.php HTTP/1.0" 404 461 0.0021
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //mysql/scripts/setup.php HTTP/1.0" 404 459 0.0028
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //mysqladmin/scripts/setup.php HTTP/1.0" 404 464 0.0020
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //typo3/phpmyadmin/scripts/setup.php HTTP/1.0" 404 470 0.0026
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //phpadmin/scripts/setup.php HTTP/1.0" 404 462 0.0021
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //pma/scripts/setup.php HTTP/1.0" 404 457 0.0024
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //web/phpMyAdmin/scripts/setup.php HTTP/1.0" 404 468 0.0025
104.243.24.211 - - [01/Jul/2015:02:20:05 -0400] "GET //xampp/phpmyadmin/scripts/setup.php HTTP/1.0" 404 470 0.0029
